realTimestamp,timestamp,type,itemId,participantId,levelUpType,skillSlot,creatorId,wardType,level,bounty,killStreakLength,killerId,shutdownBounty,victimId,position_x,position_y,killType,featType,featValue,teamId,afterId,beforeId,goldGain,laneType,killerTeamId,monsterSubType,monsterType,transformType,multiKillLength,buildingType,towerType,name,gameId,winningTeam,info_matchId
,247983,CHAMPION_KILL,,,,,,,,300.0,0.0,10.0,0.0,4.0,12823.0,1835.0,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,252459,ITEM_PURCHASED,3144.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,254397,ITEM_PURCHASED,2003.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,255934,ITEM_PURCHASED,1042.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,255934,LEVEL_UP,,9.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,255934,LEVEL_UP,,10.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,258272,SKILL_LEVEL_UP,,10.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,258505,SKILL_LEVEL_UP,,9.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,259207,LEVEL_UP,,8.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,259341,WARD_PLACED,,,,,1.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,260348,SKILL_LEVEL_UP,,8.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,261283,CHAMPION_KILL,,,,,,,,300.0,1.0,1.0,0.0,7.0,2987.0,13667.0,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,261283,LEVEL_UP,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,262218,SKILL_LEVEL_UP,,2.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,262252,ITEM_PURCHASED,1027.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,265525,CHAMPION_KILL,,,,,,,,300.0,0.0,6.0,0.0,2.0,2273.0,13394.0,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,269266,WARD_PLACED,,,,,8.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,270703,ITEM_PURCHASED,3134.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,271237,ITEM_PURCHASED,1001.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,271838,ITEM_PURCHASED,1001.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,272673,ITEM_PURCHASED,2003.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,272774,ITEM_PURCHASED,1036.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,273141,ITEM_PURCHASED,1036.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,276462,ITEM_PURCHASED,2003.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,277598,ITEM_PURCHASED,2508.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,278366,ITEM_PURCHASED,1001.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,279302,ITEM_DESTROYED,3340.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,279302,ITEM_PURCHASED,3364.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,279569,LEVEL_UP,,6.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,279836,ITEM_PURCHASED,2055.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,280905,SKILL_LEVEL_UP,,6.0,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,284345,ITEM_PURCHASED,1052.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,285113,ITEM_PURCHASED,1001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,286316,LEVEL_UP,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,287518,SKILL_LEVEL_UP,,4.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,288220,ITEM_PURCHASED,1052.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,298378,LEVEL_UP,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,300213,SKILL_LEVEL_UP,,3.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,303386,LEVEL_UP,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,304555,SKILL_LEVEL_UP,,1.0,NORMAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,316584,LEVEL_UP,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,317786,SKILL_LEVEL_UP,,5.0,NORMAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,326912,WARD_PLACED,,,,,9.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,329450,WARD_PLACED,,,,,6.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,333058,LEVEL_UP,,7.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,334962,SKILL_LEVEL_UP,,7.0,NORMAL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,336031,LEVEL_UP,,8.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,337467,SKILL_LEVEL_UP,,8.0,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,344782,CHAMPION_KILL,,,,,,,,243.0,1.0,9.0,0.0,4.0,12039.0,1937.0,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,350095,LEVEL_UP,,6.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,350300,WARD_PLACED,,,,,8.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,350674,ITEM_DESTROYED,2003.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,350841,ITEM_DESTROYED,2010.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,351542,SKILL_LEVEL_UP,,6.0,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,354181,CHAMPION_KILL,,,,,,,,300.0,0.0,3.0,36.0,8.0,8731.0,7825.0,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,355083,ITEM_PURCHASED,1036.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,357922,ITEM_DESTROYED,1052.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,357922,ITEM_PURCHASED,3108.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,359091,WARD_PLACED,,,,,5.0,YELLOW_TRINKET,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,359191,ITEM_PURCHASED,2055.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,360561,LEVEL_UP,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,361931,SKILL_LEVEL_UP,,1.0,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,362933,LEVEL_UP,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,364636,SKILL_LEVEL_UP,,3.0,NORMAL,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
,365540,LEVEL_UP,,9.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUW1_7485137595
